lat,lon
40.79746353578762,-77.69573233805579
40.796988620140944,-77.696204976993
40.79652809192449,-77.6966400431072
40.79611727932314,-77.69706748710138
40.79573385048029,-77.69747936836913
40.79498043167527,-77.69715107472253
40.79432140132355,-77.69683068515323
40.79381945532525,-77.69653332869618
40.793224727825084,-77.6961592601094
40.79269486700227,-77.6959000418593
40.79214115281619,-77.6960831747901
40.79177881389121,-77.69655625940705
40.79133684535647,-77.69619764550008
40.79097192435513,-77.69562550240666
40.790705725254654,-77.69506847051564
40.790562370265064,-77.6944578982691
40.79028768529558,-77.69387831073874
40.78978382471287,-77.69385534048268
40.789332666648335,-77.69350416138467
40.78901513238145,-77.69302358766781
40.7886741335311,-77.69239060367943
40.78832021980025,-77.69192486458763
40.78789606820362,-77.69157405734201
40.78741062663521,-77.69172664472977
40.78720183358414,-77.69237516524633
40.787038608931816,-77.69300071210635
40.78657358550875,-77.69343592782224
40.78615829489117,-77.69386277975268
40.78580479140439,-77.69434359951106
40.78530311316839,-77.69441996175041
40.78468519244062,-77.6942672129353
40.78415573605229,-77.69418321892731
40.7836259642294,-77.69430547384111
40.783103418761975,-77.69450393129361
40.782568666960564,-77.69483927326912
40.78208428525635,-77.69494632303324
40.781597012332966,-77.69498437978531
40.781115216745505,-77.69459534145082
40.78060983406273,-77.69425201154404
40.780031598375714,-77.69432823725411
40.779462771925395,-77.69457998587525
40.77891949311983,-77.6947020550995
40.778486884933116,-77.69509890026505
40.77826817771121,-77.69578543202574
40.77810529187228,-77.69639571988694
40.77764801902835,-77.69688411921732
40.77711636739333,-77.69747169554338
40.77665677090022,-77.69805921785387
40.77636759921632,-77.69867696032551
40.77604203178202,-77.69931025533418
40.7756699568267,-77.69981391997027
40.77520913984162,-77.70064536444377
40.774577288190514,-77.70108776160637
40.774023239956776,-77.70147702623855
40.773424518440294,-77.70185077438511
40.77299728848388,-77.70220925438625
40.77252250745311,-77.70267502351048
40.77200988432979,-77.70302595783939
40.77161743132877,-77.70343766701562
40.77118912156203,-77.70384199308621
40.77069865337663,-77.70420824983832
40.770280953219526,-77.70454413325287
40.76981696680776,-77.70493329826361
40.76942343168277,-77.70539084731996
40.76898774385398,-77.7059173926148
40.76859097602332,-77.7065125213859
40.768250037139765,-77.70703142394783
40.76792731978522,-77.7077332083352
40.76767087144538,-77.70829773683913
40.76727895621783,-77.70887748811298
40.76688900212404,-77.70937364454038
40.766584262464576,-77.70988473574404
40.766168186773754,-77.7103424282574
40.765779144061234,-77.71099112973779
40.765348856773606,-77.71166998352598
40.76498087455997,-77.71218884537083
40.76461721542053,-77.71271528143812
40.76432561154696,-77.71324168273308
40.76400716660651,-77.71376032336482
40.76359647248195,-77.71418006380182
40.763190641840644,-77.71458444918852
40.762788436076846,-77.71521738366869
40.762470688285084,-77.71570604642149
40.76214809089731,-77.71620931439004
40.76171614205379,-77.71676624052976
40.76147153756946,-77.71739964842246
40.76120928147978,-77.71801752490546
40.760690854026585,-77.71861273566948
40.76024754169957,-77.7190781081151
40.75974514473426,-77.71956623633616
40.75933659281914,-77.7200852079138
40.75891849940719,-77.72062673426394
40.758410686332965,-77.7213441220863
40.75802194799262,-77.72178651764898
40.75755754561364,-77.72238165628163
40.75709295703329,-77.72298455242716
40.75672493618272,-77.72350291742437
40.756347888539686,-77.72402201849805
40.756044162667344,-77.72467810386733
40.75568909054197,-77.7252199299032
40.75533024224579,-77.72573087372352
40.75496147557512,-77.72628027181922
